CustomerID,Region,TownSize,Gender,Age,EducationYears,JobCategory,UnionMember,EmploymentLength,Retired,HHIncome,DebtToIncomeRatio,CreditDebt,OtherDebt,LoanDefault,MaritalStatus,HouseholdSize,NumberPets,NumberCats,NumberDogs,NumberBirds,HomeOwner,CarsOwned,CarOwnership,CarBrand,CarValue,CommuteTime,PoliticalPartyMem,Votes,CreditCard,CardTenure,CardItemsMonthly,CardSpendMonth,ActiveLifestyle,PhoneCoTenure,VoiceLastMonth,VoiceOverTenure,EquipmentRental,EquipmentLastMonth,EquipmentOverTenure,CallingCard,WirelessData,DataLastMonth,DataOverTenure,Multiline,VM,Pager,Internet,CallerID,CallWait,CallForward,ThreeWayCalling,EBilling,TVWatchingHours,OwnsPC,OwnsMobileDevice,OwnsGameSystem,OwnsFax,NewsSubscriber
7467-XDQZVE-59X,1,1,Female,40,14,Labor,No,13,No,70000.00,8.5,2.23125,3.71875,No,Married,2,1,1,0,0,1,1,Own,Domestic,26500.00,23,Yes,No,Visa,8,7,2724.40,No,18,10.95,59.65,No,0.00,0.00,No,No,0.00,0.00,No,No,No,No,No,No,No,No,No,16,Yes,No,Yes,No,No
5602-YCSALJ-QJZ,1,1,Female,19,14,Professional,Yes,0,No,16000.00,5.1,0.332928,0.483072,Yes,Unmarried,1,8,0,0,0,0,2,Own,Foreign,8600.00,20,Yes,Yes,Visa,1,8,1854.20,Yes,20,60.75,377.20,Yes,32.70,661.35,Yes,No,0.00,0.00,Yes,No,No,4,No,No,No,No,Yes,18,Yes,Yes,Yes,No,No
1180-HTEUWU-TUM,2,1,Male,57,12,Professional,No,13,No,44000.00,12.2,2.270664,3.097336,No,Unmarried,1,5,3,0,0,1,0,-1,-1,-1000.00,21,No,No,Mast,27,9,1921.00,Yes,61,59.85,1186.55,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,No,No,No,No,No,No,No,18,No,No,No,No,Yes
0078-GEDTVZ-ZZ6,4,5,Female,23,18,Professional,No,0,No,60000.00,6.3,0.78246,2.99754,Yes,Unmarried,1,5,1,1,0,1,1,Own,Domestic,36200.00,24,No,No,Disc,4,13,3896.30,Yes,9,27.45,85.85,No,0.00,0.00,Yes,No,0.00,0.00,No,Yes,No,4,Yes,Yes,No,Yes,No,25,Yes,Yes,No,Yes,No
9246-ETXIBX-CV7,2,4,Female,60,10,Labor,No,28,No,121000.00,5.6,1.036728,5.739272,No,Unmarried,1,6,0,0,0,0,1,Own,Foreign,60400.00,19,Yes,Yes,Mast,23,16,2687.30,No,62,32.10,646.45,No,0.00,0.00,Yes,Yes,37.20,2289.40,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,8,No,Yes,No,No,No
2340-KFPYAE-47B,3,3,Male,43,13,Professional,No,5,No,33000.00,1.3,0.247962,0.181038,No,Married,4,,0,0,0,0,4,Own,Domestic,18800.00,26,Yes,Yes,Mast,5,4,913.10,Yes,8,13.95,31.85,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,Yes,Yes,Yes,Yes,No,29,No,No,No,No,No
0585-QPITZR-2EL,4,4,Male,42,18,Professional,No,8,No,54000.00,7.8,1.43208,2.77992,Yes,Married,3,0,0,0,,,3,Own,Domestic,26300.00,24,No,Yes,AMEX,18,4,1154.50,No,44,23.10,371.25,Yes,39.00,1649.10,Yes,Yes,25.95,1077.10,Yes,Yes,No,3,Yes,Yes,Yes,No,No,19,Yes,No,No,No,Yes
2774-OKFIRM-K8F,4,2,Female,38,15,Sales,No,3,No,84000.00,12.7,2.955036,7.712964,Yes,Married,5,10,1,0,,,4,Own,Foreign,35800.00,21,Yes,Yes,Disc,17,8,1948.70,No,43,27.15,380.30,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,Yes,Yes,Yes,Yes,No,27,No,Yes,No,No,Yes
8915-VIIEDV-0KB,4,3,Female,29,12,Professional,No,3,No,25000.00,7.6,0.8037,1.0963,No,Married,5,3,0,3,0,1,3,Own,Foreign,15100.00,21,Yes,No,AMEX,1,11,2650.10,No,2,5.55,5.20,No,0.00,0.00,No,No,0.00,0.00,No,No,No,No,Yes,No,No,No,No,17,No,No,No,No,No
4811-FJBCKC-44V,4,5,Male,39,18,Professional,No,4,No,86000.00,3.2,0.4816,2.2704,No,Married,5,0,0,0,0,1,2,Own,Domestic,42000.00,31,Yes,Yes,AMEX,7,13,6084.00,No,16,10.20,47.95,No,0.00,0.00,No,No,0.00,0.00,No,No,No,No,No,Yes,Yes,Yes,Yes,17,Yes,Yes,Yes,No,No
9786-HNOEUR-LOL,3,2,Male,62,16,Sales,No,7,No,59000.00,11.9,1.930775,5.090225,No,Married,2,1,0,1,0,0,5,Own,Domestic,24000.00,25,Yes,No,AMEX,11,9,2896.30,No,30,10.50,92.60,No,0.00,0.00,No,No,0.00,0.00,No,No,No,No,No,No,No,No,No,21,No,Yes,No,No,No
1615-UWOQCF-02I,3,1,Male,42,12,Professional,No,5,No,30000.00,11.3,1.43736,1.95264,No,Married,5,2,0,2,0,1,3,Own,Foreign,12700.00,30,Yes,Yes,AMEX,9,9,3170.60,No,31,38.55,363.85,No,0.00,0.00,No,No,0.00,0.00,No,No,No,No,No,Yes,Yes,Yes,No,17,No,No,No,No,No
7221-OCCOZV-GNM,2,3,Male,34,13,Service,No,6,No,67000.00,9.7,1.410283,5.088717,No,Unmarried,1,2,0,2,0,0,3,Own,Domestic,46800.00,25,Yes,No,Visa,16,11,3159.70,No,70,100.80,2287.00,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,No,No,No,No,No,No,No,11,No,No,No,No,Yes
5144-LXEIEA-BS1,2,1,Female,67,15,Professional,No,20,Yes,11000.00,5.4,0.22275,0.37125,No,Unmarried,1,8,1,0,0,0,4,Own,Domestic,5400.00,23,No,Yes,AMEX,2,11,2399.00,No,6,4.95,9.65,Yes,42.00,215.65,Yes,Yes,30.35,174.40,Yes,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,16,Yes,Yes,No,No,Yes
3168-XCWOBR-AAY,4,4,Male,77,18,Service,No,37,Yes,86000.00,17.4,0.808056,14.155944,No,Married,2,1,1,0,0,0,1,Own,Domestic,48400.00,32,No,No,Mast,40,14,4137.90,No,72,131.10,3076.30,Yes,50.30,3688.75,Yes,Yes,73.95,5382.65,Yes,Yes,Yes,4,Yes,Yes,No,Yes,Yes,16,Yes,Yes,No,Yes,Yes
4540-LYNWIF-D4Q,3,4,Female,25,15,Service,No,1,No,32000.00,12.8,1.642496,2.453504,No,Unmarried,5,10,0,0,0,1,1,Own,Foreign,16800.00,31,Yes,No,Mast,4,7,1834.80,Yes,12,16.80,56.65,Yes,22.30,247.35,No,No,0.00,0.00,Yes,No,No,Yes,No,No,No,No,Yes,24,Yes,Yes,Yes,No,No
3669-OLWGCO-UCB,2,1,Female,35,18,Crafts,No,7,No,51000.00,12.9,1.697382,4.881618,No,Unmarried,1,0,0,0,0,1,1,Own,Domestic,27400.00,21,No,No,AMEX,5,11,3582.50,No,10,15.60,64.00,No,0.00,0.00,Yes,Yes,23.55,224.30,No,Yes,No,2,No,Yes,Yes,No,Yes,14,Yes,Yes,No,No,Yes
3390-EDOEGF-92Z,1,3,Male,64,17,Sales,No,10,No,61000.00,17.5,4.515525,6.159475,No,Unmarried,1,0,0,0,0,1,2,Own,Foreign,29400.00,21,No,Yes,AMEX,18,14,4012.80,No,36,22.50,302.20,Yes,68.65,2501.70,Yes,Yes,70.20,2484.90,No,Yes,Yes,4,Yes,Yes,Yes,Yes,No,31,Yes,Yes,No,Yes,No
0794-CXDAKY-EXK,3,1,Male,33,19,Sales,No,2,No,44000.00,4.4,0.76472,1.17128,No,Married,5,5,0,1,4,1,1,Own,Domestic,21900.00,26,Yes,Yes,Disc,15,13,3284.90,Yes,42,21.00,317.20,No,0.00,0.00,Yes,No,0.00,0.00,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,20,Yes,Yes,Yes,No,Yes
2868-EXFXBT-1O7,1,1,Female,28,19,Professional,No,2,No,30000.00,26,1.8876,5.9124,Yes,Unmarried,2,0,0,0,0,0,3,Own,Foreign,16300.00,22,Yes,No,Mast,3,13,7321.00,Yes,5,20.55,32.20,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,Yes,Yes,Yes,No,No,21,Yes,No,No,Yes,No
0712-NEFFGC-V5H,1,4,Female,70,13,Agriculture,No,42,Yes,49000.00,13.8,5.118834,1.643166,No,Married,3,0,0,0,0,1,3,Own,Domestic,25900.00,29,No,No,Visa,38,5,1711.20,No,71,76.65,1729.05,No,0.00,0.00,Yes,No,0.00,0.00,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,23,No,No,No,No,Yes
8454-PPQHVD-6TF,4,1,Male,23,18,Professional,No,0,No,90000.00,22.6,5.55282,14.78718,Yes,Unmarried,1,6,0,0,0,1,3,Own,Foreign,50400.00,22,No,Yes,Disc,2,15,9716.50,No,6,13.35,38.55,Yes,39.55,213.35,Yes,Yes,46.95,221.00,No,Yes,Yes,3,Yes,Yes,Yes,Yes,Yes,24,Yes,Yes,Yes,Yes,No
4598-IIQRSL-BW6,3,3,Male,67,16,Professional,No,11,No,26000.00,10.3,0.89713,1.78087,No,Married,2,3,0,0,0,1,0,-1,-1,-1000.00,13,No,Yes,Mast,30,15,2301.80,No,60,66.45,1311.00,No,0.00,0.00,Yes,Yes,28.70,1724.30,Yes,No,No,No,Yes,Yes,Yes,Yes,No,14,No,Yes,No,No,Yes
6628-YRFILT-9TG,3,4,Male,42,6,Service,No,16,No,45000.00,21.9,4.21794,5.63706,No,Married,2,2,1,1,0,1,0,-1,-1,-1000.00,27,No,Yes,Mast,24,6,1127.30,No,64,63.00,1348.25,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,No,No,No,No,No,13,No,Yes,No,No,Yes
5351-CLYUWC-N1M,5,4,Female,77,20,Professional,Yes,15,Yes,13000.00,8.3,0.383045,0.695955,No,Unmarried,1,6,0,0,0,1,1,Lease,Domestic,6100.00,19,No,Yes,Visa,12,6,1172.10,Yes,35,34.20,350.65,No,0.00,0.00,No,No,0.00,0.00,No,No,No,3,No,Yes,Yes,No,No,14,Yes,Yes,No,No,No
1022-EYKYXK-V91,3,1,Male,55,14,Agriculture,No,13,No,54000.00,17.1,5.845122,3.388878,Yes,Married,5,0,0,0,0,0,1,Own,Domestic,11800.00,20,Yes,Yes,Mast,17,9,1776.10,No,53,34.05,591.65,No,0.00,0.00,Yes,No,0.00,0.00,No,Yes,No,No,No,Yes,Yes,Yes,No,23,No,No,No,No,Yes
3198-GUVUXE-PTD,1,1,Female,62,16,Professional,Yes,14,No,74000.00,13.5,4.08591,5.90409,No,Married,2,2,0,0,0,1,2,Lease,Foreign,23800.00,17,Yes,Yes,AMEX,39,6,1878.80,No,70,48.75,1083.20,Yes,42.90,2845.05,Yes,Yes,52.65,3577.70,Yes,Yes,No,2,No,Yes,Yes,No,Yes,16,Yes,Yes,Yes,Yes,Yes
7834-WAHXLL-K53,3,1,Male,66,17,Sales,No,5,No,66000.00,4.7,0.880968,2.221032,No,Married,2,0,0,0,0,1,1,Own,Domestic,40200.00,36,Yes,No,Mast,16,15,3589.20,No,48,21.30,355.30,No,0.00,0.00,Yes,Yes,51.20,2446.70,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,19,Yes,No,No,Yes,No
4946-CFCJVA-ZA8,4,2,Female,45,18,Sales,No,2,No,32000.00,11,0.10912,3.41088,No,Married,4,4,0,1,1,1,1,Own,Foreign,7500.00,18,Yes,Yes,Visa,1,14,3195.20,Yes,6,12.90,31.25,No,0.00,0.00,No,Yes,18.95,95.05,No,No,Yes,3,Yes,Yes,Yes,No,Yes,22,Yes,Yes,Yes,No,No
2130-KSZGWS-HXZ,3,1,Female,66,18,Sales,No,5,No,34000.00,12.2,0.547536,3.600464,No,Unmarried,1,0,0,0,0,1,1,Lease,Foreign,13400.00,19,Yes,Yes,AMEX,9,14,5227.90,Yes,25,22.05,168.95,Yes,31.00,698.90,No,No,0.00,0.00,No,No,No,4,No,No,No,No,Yes,21,Yes,Yes,No,Yes,No
1475-AZQBFN-ROY,1,1,Male,54,19,Labor,No,21,No,126000.00,10.8,7.498008,6.109992,No,Married,2,0,0,0,0,1,3,Own,Foreign,55800.00,28,No,Yes,AMEX,36,20,10196.60,No,72,285.90,6769.30,Yes,61.55,4473.90,Yes,No,0.00,0.00,Yes,No,No,4,No,No,No,No,Yes,18,Yes,Yes,Yes,Yes,Yes
1640-XRQRDK-L4U,1,3,Female,50,12,Service,No,16,No,51000.00,5.9,0.887655,2.121345,No,Married,2,1,1,0,0,1,2,Own,Domestic,16600.00,29,Yes,Yes,Mast,16,4,1214.30,Yes,44,20.10,319.50,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,Yes,Yes,No,Yes,No,27,Yes,No,No,No,No
1504-YOFFPM-NA3,2,5,Male,61,7,Labor,No,27,Yes,15000.00,11.2,0.87024,0.80976,No,Married,4,2,2,0,0,1,1,Own,Domestic,4900.00,28,No,No,Mast,33,18,3608.90,No,59,61.65,1227.55,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,Yes,Yes,Yes,Yes,No,21,No,No,No,No,Yes
9902-FFHARK-5F9,2,4,Female,70,17,Service,No,26,Yes,88000.00,1.3,0.527384,0.616616,No,Unmarried,1,6,1,0,0,1,0,-1,-1,-1000.00,28,No,Yes,AMEX,19,12,15096.50,No,34,44.40,470.65,No,0.00,0.00,No,No,0.00,0.00,Yes,No,No,No,No,No,No,No,No,13,Yes,No,No,No,No
2313-EAWKKA-ZK2,4,5,Female,39,12,Sales,No,1,No,46000.00,8.2,1.557836,2.214164,No,Married,2,5,2,0,0,0,2,Own,Domestic,30200.00,25,Yes,No,Othe,17,10,5115.40,Yes,51,22.05,431.15,No,0.00,0.00,No,No,0.00,0.00,No,No,No,No,No,Yes,Yes,Yes,No,19,No,No,No,No,No
5074-ETOUDI-JWP,3,2,Female,25,18,Sales,Yes,0,No,12000.00,19.2,0.811008,1.492992,Yes,Unmarried,2,3,0,0,1,1,5,Lease,Foreign,5900.00,20,No,Yes,Disc,5,8,1606.30,Yes,5,9.90,8.35,Yes,25.60,81.50,No,No,0.00,0.00,Yes,No,No,4,No,No,No,No,Yes,24,Yes,Yes,No,No,No
9567-VLTAUK-6AK,3,4,Female,38,18,Sales,No,1,No,33000.00,7.8,0.906048,1.667952,Yes,Unmarried,1,1,1,0,0,1,1,Own,Domestic,14900.00,23,Yes,No,Disc,21,14,2489.30,No,51,41.40,734.30,Yes,38.50,1995.45,Yes,No,0.00,0.00,Yes,Yes,Yes,4,No,No,No,No,Yes,26,Yes,Yes,Yes,No,No
2596-OOIKZX-J6D,2,2,Male,48,15,Professional,No,4,No,56000.00,10.8,2.159136,3.888864,No,Unmarried,1,0,0,0,0,1,4,Lease,Domestic,28300.00,20,No,No,AMEX,3,10,3100.70,No,10,19.05,61.15,No,0.00,0.00,No,No,0.00,0.00,Yes,No,No,2,No,No,No,No,Yes,13,Yes,Yes,No,No,No
3068-HAODCG-N6S,4,3,Male,53,15,Agriculture,No,26,No,196000.00,17.6,13.694912,20.801088,Yes,Unmarried,1,0,0,0,0,1,4,Own,Domestic,88200.00,23,No,Yes,Disc,16,8,3114.60,No,44,22.05,298.60,Yes,33.10,1463.55,Yes,No,0.00,0.00,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,17,No,Yes,Yes,No,Yes
8681-HUTWSX-QII,1,3,Female,79,18,Labor,No,36,Yes,17000.00,5.9,0.187561,0.815439,No,Unmarried,1,2,1,1,0,1,1,Lease,Foreign,9600.00,24,Yes,Yes,Mast,40,18,4987.70,No,72,142.65,3411.10,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,No,Yes,No,No,No,No,Yes,11,Yes,Yes,No,No,Yes
4916-PVMNIC-ADH,2,1,Male,73,9,Sales,No,9,No,35000.00,5.7,0.257355,1.737645,No,Married,2,2,0,0,0,1,0,-1,-1,-1000.00,19,Yes,No,Visa,28,4,591.20,Yes,59,40.35,855.20,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,No,No,No,No,No,23,No,No,No,No,Yes
9721-QZEIAO-LAJ,1,1,Female,79,9,Professional,No,9,Yes,15000.00,5.4,0.243,0.567,No,Unmarried,1,4,0,4,0,0,1,Lease,Domestic,8400.00,17,Yes,Yes,Visa,13,9,1325.40,No,31,28.05,323.95,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,Yes,Yes,Yes,Yes,No,34,No,No,No,No,No
7031-EHIFFQ-YE0,2,2,Male,72,15,Crafts,Yes,26,Yes,24000.00,10.1,1.323504,1.100496,No,Unmarried,1,12,1,2,0,0,0,-1,-1,-1000.00,34,No,No,Visa,17,9,2001.90,No,21,37.35,232.75,No,0.00,0.00,No,No,0.00,0.00,No,No,No,2,No,No,No,No,Yes,16,Yes,No,No,No,No
4987-QHPGRQ-73G,1,4,Female,24,19,Professional,No,0,No,23000.00,5.2,0.039468,1.156532,No,Married,4,5,0,0,0,0,1,Own,Domestic,9800.00,33,No,Yes,Mast,6,4,750.50,Yes,47,44.55,667.40,Yes,38.85,1790.60,Yes,Yes,37.05,1763.05,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,20,Yes,Yes,Yes,No,Yes
1347-ISWUYP-N5R,3,1,Female,57,17,Labor,Yes,17,Yes,12000.00,12.7,0.1905,1.3335,No,Unmarried,1,1,0,0,1,1,4,Own,Foreign,7100.00,22,Yes,Yes,AMEX,23,16,5012.20,Yes,50,62.55,1030.40,No,0.00,0.00,Yes,No,0.00,0.00,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,24,Yes,Yes,Yes,Yes,No
9557-IITNLK-1NR,4,3,Male,18,13,Professional,No,0,No,12000.00,6.4,0.059904,0.708096,Yes,Unmarried,2,0,0,0,0,1,2,Own,Domestic,4700.00,24,No,No,AMEX,0,11,2537.40,Yes,5,21.00,36.25,Yes,35.90,150.00,No,Yes,23.50,117.45,No,No,No,3,No,No,No,Yes,Yes,17,Yes,Yes,Yes,No,No
6008-NXRCHQ-9JK,5,2,Male,54,12,Labor,No,23,No,245000.00,14.3,3.85385,31.18115,No,Married,4,4,0,0,0,1,2,Own,Domestic,83700.00,19,No,No,Mast,35,9,3725.60,No,65,125.55,2744.70,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,Yes,Yes,Yes,No,No,24,No,Yes,Yes,No,No
3292-RFWSBY-H6M,2,4,Male,56,12,Labor,Yes,24,No,81000.00,8.7,3.157056,3.889944,No,Unmarried,2,1,1,0,0,0,3,Own,Foreign,28500.00,19,No,Yes,AMEX,35,9,3765.30,No,67,58.80,1289.75,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,No,2,No,No,No,No,Yes,15,Yes,No,No,No,Yes
1812-VKFXGI-XWL,5,4,Male,49,14,Professional,No,12,No,80000.00,4.2,1.35744,2.00256,No,Unmarried,1,0,0,0,0,1,2,Own,Foreign,39900.00,34,No,Yes,Disc,30,12,2653.50,No,64,83.70,1759.20,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,No,No,No,No,Yes,21,Yes,Yes,Yes,No,Yes
1118-EXWGFB-XTO,1,2,Female,31,19,Sales,No,0,No,95000.00,7.3,0.63802,6.29698,Yes,Unmarried,1,3,1,2,0,1,0,-1,-1,-1000.00,32,No,Yes,Disc,13,12,12244.20,No,30,55.95,582.60,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,No,No,No,Yes,No,Yes,Yes,13,Yes,Yes,No,No,No
3486-CQDJIM-ROR,5,4,Female,39,10,Professional,No,8,No,40000.00,7.4,0.89392,2.06608,No,Married,3,10,1,0,0,1,1,Own,Domestic,21700.00,36,No,No,Mast,21,12,2613.40,No,58,28.05,529.60,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,No,No,No,No,No,No,No,15,No,No,Yes,No,Yes
5066-SABOKJ-7PQ,5,4,Female,42,16,Sales,No,3,No,71000.00,8.4,1.413468,4.550532,No,Married,3,1,0,0,0,1,0,-1,-1,-1000.00,30,No,No,Visa,24,10,3136.20,Yes,60,25.05,487.25,No,0.00,0.00,Yes,No,0.00,0.00,No,Yes,No,No,Yes,Yes,Yes,Yes,No,26,No,No,No,No,Yes
1125-KGTXJG-IFM,3,1,Male,53,11,Sales,No,6,No,48000.00,8,2.53824,1.30176,Yes,Unmarried,1,1,0,1,0,1,1,Own,Domestic,23800.00,28,No,No,Visa,35,13,2003.70,No,72,81.60,1962.85,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,No,No,Yes,Yes,Yes,Yes,No,17,No,Yes,No,No,Yes
6586-WQYXJE-7E1,5,4,Male,22,17,Agriculture,No,0,No,28000.00,11.4,0.517104,2.674896,No,Unmarried,1,0,0,0,0,1,4,Own,Domestic,16700.00,23,No,Yes,Disc,4,16,4113.00,Yes,27,43.50,471.05,Yes,41.50,1100.65,Yes,Yes,27.85,785.55,No,Yes,No,2,Yes,Yes,Yes,Yes,No,11,Yes,Yes,Yes,No,No
8786-NITSCF-MFC,3,3,Female,21,16,Sales,Yes,0,No,19000.00,6.9,0.69483,0.61617,Yes,Unmarried,3,5,0,3,0,1,1,Own,Foreign,11600.00,26,No,No,Mast,4,19,5181.30,No,6,15.30,27.15,Yes,40.25,197.30,Yes,Yes,35.85,207.25,Yes,Yes,Yes,3,Yes,Yes,Yes,Yes,Yes,19,Yes,Yes,Yes,Yes,No
8440-YRNTCE-8D1,4,5,Female,21,13,Sales,No,0,No,17000.00,9.1,0.945217,0.601783,No,Unmarried,1,4,0,1,0,1,2,Lease,Foreign,8700.00,32,No,Yes,Mast,4,6,1214.70,Yes,5,8.85,6.20,No,0.00,0.00,No,No,0.00,0.00,No,No,No,No,No,Yes,No,No,No,32,No,Yes,No,No,No
3775-KNAVJV-X9Y,1,1,Male,18,13,Crafts,Yes,0,No,23000.00,15,1.1385,2.3115,Yes,Married,3,7,1,1,0,1,2,Own,Foreign,11400.00,27,No,No,Mast,0,12,2579.70,No,6,10.20,29.80,No,0.00,0.00,No,No,0.00,0.00,No,No,No,Yes,Yes,No,No,No,No,0,Yes,Yes,No,No,No
1432-DOEIXA-PSE,5,5,Male,72,20,Sales,No,2,Yes,27000.00,10.2,1.319166,1.434834,No,Unmarried,1,0,0,0,0,0,1,Own,Domestic,10600.00,24,Yes,No,AMEX,23,5,1214.90,No,49,24.45,410.55,Yes,37.30,1761.00,Yes,No,0.00,0.00,No,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,31,Yes,Yes,Yes,No,Yes
7021-YMULAX-N03,4,5,Male,73,12,Labor,No,32,Yes,39000.00,15.2,3.456024,2.471976,No,Married,2,7,0,0,0,1,3,Own,Foreign,17600.00,29,No,No,Disc,37,8,2927.70,No,69,47.25,1147.95,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,No,No,No,Yes,Yes,No,No,28,No,No,No,No,Yes
3942-OUUULP-XXE,1,2,Male,79,18,Service,No,24,Yes,14000.00,4.8,0.222432,0.449568,No,Married,2,1,0,1,0,1,1,Lease,Domestic,4400.00,32,Yes,Yes,AMEX,20,6,1580.00,No,53,40.95,697.20,Yes,33.60,1771.65,Yes,No,0.00,0.00,Yes,Yes,No,2,No,No,No,No,Yes,17,Yes,Yes,Yes,No,No
1641-ULXCSK-CE2,5,5,Male,19,14,Sales,No,0,No,18000.00,7.1,0.49842,0.77958,Yes,Unmarried,1,0,0,0,0,1,0,-1,-1,-1000.00,29,Yes,Yes,Mast,1,11,1357.50,Yes,2,9.00,6.80,No,0.00,0.00,No,No,0.00,0.00,No,No,No,Yes,Yes,No,No,No,No,17,Yes,Yes,No,No,No
5771-VOGVYT-1WW,1,1,Male,52,10,Sales,No,4,No,32000.00,12.9,1.118688,3.009312,No,Married,4,0,0,0,0,1,2,Own,Foreign,16600.00,24,No,No,Visa,35,11,2082.90,Yes,67,41.85,939.30,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,19,No,No,No,No,Yes
7814-CHEXRD-J9D,3,1,Female,57,12,Agriculture,No,29,No,88000.00,7,1.37368,4.78632,No,Married,4,8,0,0,0,0,3,Own,Domestic,33000.00,18,No,Yes,Mast,37,4,738.10,Yes,68,95.70,2196.90,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,No,No,No,No,No,No,No,20,No,No,No,No,Yes
8051-FTKJQV-NM8,1,1,Female,69,21,Sales,No,3,Yes,14000.00,2.1,0.090846,0.203154,No,Married,2,0,0,0,0,1,6,Own,Domestic,7100.00,24,No,No,Disc,32,7,1131.70,Yes,68,61.50,1394.95,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,No,3,No,No,No,No,No,17,Yes,Yes,Yes,No,Yes
1078-HIOXPG-1WS,3,3,Male,24,19,Professional,No,0,No,26000.00,17.4,1.796028,2.727972,Yes,Unmarried,2,0,0,0,0,0,5,Own,Domestic,12500.00,24,No,No,Disc,4,7,2137.00,Yes,15,18.15,77.80,Yes,37.20,503.50,No,No,0.00,0.00,Yes,No,No,4,No,No,No,No,Yes,24,Yes,No,Yes,No,No
3630-KZJKVU-3J9,5,3,Male,77,17,Agriculture,No,42,Yes,160000.00,8,0.9856,11.8144,No,Unmarried,1,6,0,0,0,1,3,Own,Foreign,84000.00,29,Yes,Yes,Disc,38,9,2923.70,No,72,79.20,1910.05,Yes,38.80,2778.30,Yes,No,0.00,0.00,Yes,No,No,Yes,No,No,No,No,Yes,22,Yes,No,Yes,No,Yes
5272-KKAGMV-6IX,5,4,Female,27,14,Sales,No,1,No,26000.00,6.2,0.480376,1.131624,No,Married,4,0,0,0,0,1,0,-1,-1,-1000.00,29,No,No,AMEX,9,12,3417.30,No,47,42.15,601.35,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,2,No,No,No,Yes,No,11,Yes,Yes,Yes,No,No
3736-RXJUQP-APP,5,3,Male,70,20,Sales,No,6,No,61000.00,5,0.671,2.379,No,Unmarried,1,0,0,0,0,1,2,Own,Domestic,21500.00,33,No,No,Disc,26,8,1793.50,No,53,16.65,280.80,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,Yes,3,No,Yes,No,No,Yes,10,Yes,No,No,No,Yes
7941-KOWOLC-7SZ,2,1,Male,76,10,Sales,No,11,Yes,12000.00,5.4,0.23004,0.41796,No,Unmarried,1,4,0,1,0,0,3,Lease,Domestic,6000.00,19,No,No,Mast,26,9,1983.10,Yes,57,18.15,305.40,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,Yes,3,No,Yes,Yes,No,No,28,Yes,No,No,No,No
9919-ORWGSQ-8Q6,2,2,Male,67,16,Labor,No,21,No,137000.00,12.8,8.697856,8.838144,No,Married,2,1,1,0,0,1,5,Own,Foreign,64100.00,23,No,No,Disc,31,11,2232.40,No,58,60.00,1150.60,No,0.00,0.00,Yes,No,0.00,0.00,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,22,Yes,Yes,Yes,No,No
6600-BPDMLW-1FO,1,4,Female,30,11,Crafts,Yes,6,No,29000.00,14.4,1.31544,2.86056,No,Unmarried,1,0,0,0,0,0,1,Own,Foreign,12300.00,31,No,Yes,Visa,8,11,2677.20,No,10,9.30,26.60,No,0.00,0.00,No,No,0.00,0.00,No,No,No,No,No,No,Yes,No,No,22,No,No,No,No,No
0789-GDBZRI-CJK,1,1,Female,37,14,Professional,No,5,No,38000.00,11.4,1.680816,2.651184,Yes,Married,3,0,0,0,0,1,0,-1,-1,-1000.00,18,No,No,Mast,12,13,2643.90,No,40,28.35,396.35,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,Yes,Yes,Yes,No,No,No,23,Yes,No,No,No,No
